timestamp,predicted_value,lower_limit_of_prediction,upper_limit_of_prediction,latency_ms,request_count,bandwidth_mbps,throughput_MBps,latency_explanation
2024-01-02 09:50:00,89.67399193117991,5.916467980916121,174.39490759828533,104.99,9254.0,177.18,5.24,Normal latency
2024-01-02 09:55:00,87.63823822684992,-0.4654008217495249,164.1853237698978,85.69,8689.0,173.67,3.0,Normal latency
2024-01-02 10:00:00,85.65487720478255,4.750317924531762,169.72906830584864,79.19,8038.0,181.02,3.92,Normal latency
2024-01-02 10:05:00,83.73525343084458,-5.287322839239377,174.0423381695934,118.74,8370.0,100.45,3.0,Normal latency
2024-01-02 10:10:00,81.89017570433718,-6.89635045012238,163.10483435487492,90.96,9331.0,99.48,3.0,Normal latency
2024-01-02 10:15:00,80.12984700698212,-12.427792901518645,163.72370741870978,56.59,3336.0,152.42,10.9,Normal latency
2024-01-02 10:20:00,78.46379872766089,-12.243790355442387,163.36470840464978,111.44,9334.0,110.33,3.0,Normal latency
2024-01-02 10:25:00,76.9008295824666,-17.52624546520179,159.23239243565615,96.31,7654.0,151.21,3.0,Normal latency
2024-01-02 10:30:00,75.44894971401347,-12.662406052119804,166.85197009628175,96.1,9262.0,127.55,3.0,Normal latency
2024-01-02 10:35:00,74.11533036356131,-15.274615162243933,155.2498054290686,117.27,14274.0,115.86,3.0,Normal latency
2024-01-02 10:40:00,72.90625948333961,-15.307773852798292,161.2320498224845,79.81,7332.0,184.52,4.37,Normal latency
2024-01-02 10:45:00,71.82710362715152,-17.881584821090954,154.93642619501802,129.02,14318.0,118.68,3.0,Normal latency
2024-01-02 10:50:00,70.88227638552115,-20.383370908751584,152.35750868081774,85.89,4455.0,153.93,3.4,Normal latency
2024-01-02 10:55:00,70.07521361383719,-16.344153513824224,158.56190160164033,81.92,10073.0,200.0,6.74,Normal latency
2024-01-02 11:00:00,69.40835562645006,-11.837268504240113,157.92912717676816,57.83,4711.0,169.25,10.25,Normal latency
2024-01-02 11:05:00,68.88313651816627,-16.418986777410375,155.62032020102154,56.18,4674.0,143.1,11.25,Normal latency
2024-01-02 11:10:00,68.49998065677751,-18.16736266340057,156.40761106062183,61.07,3717.0,142.35,10.87,Normal latency
2024-01-02 11:15:00,68.25830642325661,-18.258286208677266,152.09539724767583,36.24,3742.0,143.03,15.06,Normal latency
2024-01-02 11:20:00,68.15653714847505,-20.14742399524024,152.7759923200182,40.23,2805.0,145.3,15.39,Normal latency
2024-01-02 11:25:00,68.19211918883501,-21.654711382850184,159.67655776238422,42.1,2916.0,176.6,20.58,Normal latency
2024-01-02 11:30:00,68.36154701255809,-20.32312581359499,153.5884437127011,47.44,3941.0,200.0,19.28,Normal latency
2024-01-02 11:35:00,68.6603951214987,-19.48233229699655,160.01942033930214,50.96,6566.0,143.23,19.74,Normal latency
2024-01-02 11:40:00,69.08335658486256,-23.02773599645096,152.6799135118783,54.1,5958.0,200.0,20.11,Normal latency
2024-01-02 11:45:00,69.624287907379,-12.553051016800447,155.8947090956836,63.2,6483.0,196.51,18.65,Normal latency
2024-01-02 11:50:00,70.27625991673852,-11.498208316147863,153.13562262158078,38.22,2930.0,200.0,25.0,Normal latency
2024-01-02 11:55:00,71.03161429393698,-17.60266253079389,166.3228539893286,54.94,5007.0,186.07,17.76,Normal latency
2024-01-02 12:00:00,71.88202536836332,-13.29750006223516,159.97669398970706,62.43,6651.0,177.21,16.09,Normal latency
2024-01-02 12:05:00,72.81856668592098,-15.673207700989517,164.01595745414366,49.52,5319.0,184.8,18.27,Normal latency
2024-01-02 12:10:00,73.83178192615519,-17.104554147968855,159.26230683122148,40.12,3935.0,161.33,12.24,Normal latency
2024-01-02 12:15:00,74.91175960234999,-12.986064213908865,159.85147582318146,39.6,4544.0,200.0,17.98,Normal latency
2024-01-02 12:20:00,76.04821104223127,-10.787501706532844,156.0175535760222,34.06,2689.0,175.15,15.37,Normal latency
2024-01-02 12:25:00,77.23055106188905,-11.463193817566784,159.5517322496094,47.85,6404.0,149.78,10.99,Normal latency
2024-01-02 12:30:00,78.44798076562408,-5.431693446516973,163.9931145412499,45.97,3389.0,175.28,12.28,Normal latency
2024-01-02 12:35:00,79.68957183761096,-10.10394835707648,168.25011753998703,36.14,3230.0,200.0,13.85,Normal latency
2024-01-02 12:40:00,80.9443517518384,-5.207178929639716,168.52439822835174,24.57,2160.0,200.0,18.15,Normal latency
2024-01-02 12:45:00,82.20138925566361,-3.3533226537305243,168.66125837032502,50.47,5780.0,187.31,9.56,Normal latency
2024-01-02 12:50:00,83.44987949367264,4.396836116833726,166.20678194692763,46.01,3974.0,200.0,12.34,Normal latency
2024-01-02 12:55:00,84.67922818695446,-0.7990135158750954,173.09019137903465,26.38,1600.0,200.0,14.69,Normal latency
2024-01-02 13:00:00,85.8791342024609,4.08050039636925,179.11110628098197,90.2,8474.0,139.58,3.0,Normal latency
2024-01-02 13:05:00,87.03966995783551,3.4058167165857385,173.83661435230178,62.83,5241.0,179.36,3.18,Normal latency
2024-01-02 13:10:00,88.15135902883456,-2.8625327800500893,172.07523771266858,116.05,9023.0,112.76,3.0,Normal latency
2024-01-02 13:15:00,89.20525042151506,-1.4419244154013449,177.54233065343885,82.94,8429.0,125.29,3.0,Normal latency
2024-01-02 13:20:00,90.19298894360573,-2.6452297882699263,178.31163019094677,86.91,10137.0,121.82,3.0,Normal latency
2024-01-02 13:25:00,91.106881163292,5.417521789588957,178.00088958543907,86.36,9987.0,113.17,4.1,Normal latency
2024-01-02 13:30:00,91.93995647305952,2.815919010045131,187.63496778471395,86.57,8009.0,138.32,3.0,Normal latency
2024-01-02 13:35:00,92.68602279915166,9.66185521645158,180.15615422329708,144.33,13071.0,40.0,3.0,Normal latency
2024-01-02 13:40:00,93.33971655565917,13.331867130026644,181.95911292045832,74.14,8456.0,143.13,6.5,Normal latency
2024-01-02 13:45:00,93.89654643249212,6.078624373342599,177.69199323745443,89.56,9070.0,133.91,4.96,Normal latency
2024-01-02 13:50:00,94.35293076674216,18.975242429934205,177.94178774033765,101.52,12703.0,150.62,5.0,Normal latency
2024-01-02 13:55:00,94.70622813781029,7.8331998837327745,184.2824691774541,141.54,16539.0,100.03,3.0,Normal latency
2024-01-02 14:00:00,94.9547610008834,14.247640822998784,184.2977014083442,79.32,7560.0,189.6,10.68,Normal latency
2024-01-02 14:05:00,95.0978321554306,11.009721593237725,180.34311061250705,87.93,6136.0,189.4,10.37,Normal latency
2024-01-02 14:10:00,95.1357339343949,0.1712173514500261,179.62438827042814,92.47,10277.0,131.16,7.64,Normal latency
2024-01-02 14:15:00,95.06975002717893,12.96320086756572,178.2860834977485,83.12,10532.0,158.13,11.72,Normal latency
2024-01-02 14:20:00,94.90214991667486,0.5064457231223307,184.50903702849985,83.55,6843.0,135.43,7.1,Normal latency
2024-01-02 14:25:00,94.63617596028963,9.98973015850294,177.1907772275383,84.84,7682.0,140.71,8.82,Normal latency
2024-01-02 14:30:00,94.27602319766092,1.730661308580557,182.2611157084681,71.31,4492.0,132.97,11.62,Normal latency
2024-01-02 14:35:00,93.82681202191952,3.679669063638953,171.12655186735665,84.49,7095.0,114.88,11.52,Normal latency
2024-01-02 14:40:00,93.29455390230272,5.424881183723927,177.6874705418133,87.98,7785.0,138.49,9.98,Normal latency
2024-01-02 14:45:00,92.68611039485955,2.3679462920413434,179.21878106906476,109.83,10656.0,117.78,3.0,Normal latency
2024-01-02 14:50:00,92.00914573136244,5.925407635112558,179.32818840035603,111.66,9007.0,137.77,3.0,Normal latency
2024-01-02 14:55:00,91.27207331928018,4.30355681908243,179.29133611804127,78.03,8227.0,164.14,6.58,Normal latency
2024-01-02 15:00:00,90.4839965267631,0.3137475936052312,180.4816754090164,108.54,15431.0,152.16,3.0,Normal latency
2024-01-02 15:05:00,89.65464417681358,1.1772859667779547,178.50689944349912,257.93,23294.0,40.0,3.0,Normal latency
2024-01-02 15:10:00,88.7943012064174,7.881550604851344,171.6832704558614,117.46,12714.0,137.88,3.0,Normal latency
2024-01-02 15:15:00,87.91373497929966,-2.400104655794299,173.29982582487696,98.06,12079.0,144.99,3.0,Normal latency
2024-01-02 15:20:00,87.02411778755729,-0.0079060892050062,173.98276505198822,63.4,7196.0,116.23,3.0,Normal latency
2024-01-02 15:25:00,86.13694607951483,3.302032879896121,173.84531919332989,79.35,8962.0,134.71,4.56,Normal latency
2024-01-02 15:30:00,85.26395699630983,-7.807349678978973,165.6192717750082,114.72,15639.0,40.0,3.0,Normal latency
2024-01-02 15:35:00,84.4170428180927,-1.0268050211066415,168.88201097008653,72.98,5822.0,122.01,3.0,Normal latency
2024-01-02 15:40:00,83.60816391617325,2.1973002276140594,169.36678847855933,83.44,6381.0,152.22,3.0,Normal latency
2024-01-02 15:45:00,82.84926084316798,-7.422604012958495,166.88704085498662,78.82,9036.0,132.61,3.02,Normal latency
2024-01-02 15:50:00,82.15216617961286,-9.671249723203072,162.5950041182668,100.01,10182.0,123.15,3.0,Normal latency
2024-01-02 15:55:00,81.52851677681033,-4.800416869988948,171.39889705574325,104.08,13480.0,150.52,3.0,Normal latency
2024-01-02 16:00:00,80.98966700698425,-3.793640234016602,164.56452413665272,46.32,2880.0,194.01,12.05,Normal latency
2024-01-02 16:05:00,80.54660365053768,-5.690262524459912,172.48292228622228,47.71,4390.0,200.0,12.5,Normal latency
2024-01-02 16:10:00,80.20986301945454,-2.6987235853305207,168.571494686225,64.44,6730.0,200.0,10.97,Normal latency
2024-01-02 16:15:00,79.98945091228462,-5.908798559958537,162.63779225213673,43.09,3894.0,147.42,11.83,Normal latency
2024-01-02 16:20:00,79.89476596971741,-9.868131678634656,165.04774542616988,62.21,6973.0,181.51,10.73,Normal latency
2024-01-02 16:25:00,79.9345269660532,-12.041110860277223,162.96314384816375,57.77,5638.0,147.31,7.38,Normal latency
2024-01-02 16:30:00,80.11670456767155,-5.823445885927174,162.99949593219796,57.15,5970.0,146.77,13.0,Normal latency
2024-01-02 16:35:00,80.44845803247026,3.233829220996821,166.2552061577043,41.78,4153.0,183.89,14.99,Normal latency
2024-01-02 16:40:00,80.93607730171885,-6.2643749093844185,167.06487945567616,55.48,2721.0,200.0,19.62,Normal latency
2024-01-02 16:45:00,81.5849308947498,-5.793849495550028,168.55725878555663,68.23,6486.0,162.04,13.2,Normal latency
2024-01-02 16:50:00,82.3994199720749,-6.458149612337081,173.7313886310272,54.55,6136.0,190.99,19.0,Normal latency
2024-01-02 16:55:00,83.38293889160589,-4.242260935432503,168.91700456562626,50.08,4733.0,200.0,22.24,Normal latency
2024-01-02 17:00:00,84.53784253893899,-3.1379940058389644,170.64878542238324,68.4,6995.0,182.13,15.28,Normal latency
2024-01-02 17:05:00,85.86542065041874,2.426442493699754,177.47443531970882,57.61,6137.0,200.0,19.93,Normal latency
2024-01-02 17:10:00,87.3658793109996,3.4144765624117244,175.75787543803676,42.05,4497.0,200.0,19.84,Normal latency
2024-01-02 17:15:00,89.03832976700546,-4.431161780729856,163.5733230130322,53.32,5016.0,200.0,15.99,Normal latency
2024-01-02 17:20:00,90.88078460647922,7.895150211579315,174.7219486366673,56.5,5940.0,172.0,10.64,Normal latency
2024-01-02 17:25:00,92.89016134061728,5.448298985202969,185.78725179075653,54.81,4781.0,147.65,9.98,Normal latency
2024-01-02 17:30:00,95.06229336139864,3.592150778385366,181.0499502367472,49.1,4715.0,172.44,13.19,Normal latency
2024-01-02 17:35:00,97.3919481812882,7.51181437904809,181.1694735600796,54.22,5906.0,168.28,12.06,Normal latency
2024-01-02 17:40:00,99.87285283380167,11.044330543479411,198.2603199454522,40.58,3285.0,169.13,10.99,Normal latency
2024-01-02 17:45:00,102.49772623466204,19.1705056490844,182.1253521843429,52.36,6124.0,181.18,10.08,Normal latency
2024-01-02 17:50:00,105.25831828769336,18.35539327387846,191.25732547016625,78.38,3850.0,172.67,8.07,Normal latency
2024-01-02 17:55:00,108.14545543466674,21.901754334666546,194.84620862888133,49.89,4266.0,185.94,9.8,Normal latency
2024-01-02 18:00:00,111.1490923506895,28.241324589419342,193.54279756388607,166.13,7416.0,66.87,3.0,Normal latency
2024-01-02 18:05:00,114.2583693907793,31.51553956417018,204.45110857007776,143.41,5929.0,109.58,3.0,Normal latency
2024-01-02 18:10:00,117.4616753936181,30.362561381092497,199.4943879874209,154.51,7686.0,44.02,3.0,Normal latency
2024-01-02 18:15:00,120.74671540842078,32.82338911961777,208.811111818847,168.36,7878.0,61.65,3.0,Normal latency
2024-01-02 18:20:00,124.10058282258196,42.05888711245797,221.666320283145,158.04,9392.0,80.82,3.0,Normal latency
2024-01-02 18:25:00,127.50983544867408,38.44977263550772,208.3699400335178,197.11,10549.0,40.0,3.0,Normal latency
2024-01-02 18:30:00,130.9605750064908,46.73446573937468,217.38404644786235,173.83,5624.0,40.0,3.0,Normal latency
2024-01-02 18:35:00,134.43852940050903,43.60432043984551,211.00545479193767,169.39,5282.0,40.0,3.0,Normal latency
2024-01-02 18:40:00,137.92913730931875,49.35338520675884,221.2964131331356,169.99,6803.0,40.0,3.0,Normal latency
2024-01-02 18:45:00,141.4176344272561,56.66319260525287,229.1666738401485,139.15,4186.0,77.83,3.0,Normal latency
2024-01-02 18:50:00,144.88914080587637,54.01220637537794,235.21453783829108,143.88,5932.0,72.4,3.0,Normal latency
2024-01-02 18:55:00,148.3287486484383,62.199901860981576,233.95012785593028,148.87,6183.0,84.38,3.0,Normal latency
2024-01-02 19:00:00,151.72161001764422,68.10968573363814,241.3128429310007,167.18,8616.0,71.55,3.0,Normal latency
2024-01-02 19:05:00,155.05302379748332,68.1864843085083,240.64311698048624,166.06,7424.0,76.01,3.0,Normal latency
2024-01-02 19:10:00,158.30852136356629,73.96190463941403,245.12825083753373,95.13,4026.0,198.21,8.5,Normal latency
2024-01-02 19:15:00,161.47395037119557,75.3983897151679,242.0243925619579,1069.18,45960.0,20.0,5.0,The latency is high (1069.18ms) because the request count is high while bandwidth is below average.
2024-01-02 19:20:00,164.53555606468368,75.01105809729928,248.68399227251447,185.03,8814.0,46.83,3.0,Normal latency
2024-01-02 19:25:00,167.4800596469937,80.90156082053373,253.4175131418449,166.74,7192.0,54.82,3.0,Normal latency
2024-01-02 19:30:00,170.29473310362934,89.46161287795695,256.1603385717468,178.86,7191.0,40.0,3.61,Normal latency
2024-01-02 19:35:00,172.9674700614634,77.75033554840236,260.93315793873114,973.16,31536.0,80.0,50.0,"The latency is high (973.16ms) likely because the request count is high (31536.0),throughput is high (50.0 MBps)."
2024-01-02 19:40:00,175.4868521855988,90.29293858023428,264.8678532533057,152.62,3817.0,41.08,3.0,Normal latency
2024-01-02 19:45:00,177.84221071792751,92.62940332529836,265.55234128424775,127.19,4962.0,88.72,4.38,Normal latency
2024-01-02 19:50:00,180.023682734933,95.81452280499708,267.3203677069872,192.69,8172.0,40.0,3.0,Normal latency
2024-01-02 19:55:00,182.0222618362444,92.66749015589517,261.5922768550366,123.08,3652.0,125.03,3.12,Normal latency
2024-01-02 20:00:00,183.8298429124074,100.01490649913865,274.9341653090361,142.55,8276.0,79.33,3.0,Normal latency
2024-01-02 20:05:00,185.43926074548952,100.03473611108188,274.81018695895955,197.68,5286.0,40.0,3.0,Normal latency
2024-01-02 20:10:00,186.8443222536316,99.48932604585156,269.1989291524027,229.2,10499.0,40.0,3.0,Normal latency
2024-01-02 20:15:00,188.03983218631305,99.88327953023008,274.6892799060932,151.85,2941.0,109.79,3.0,Normal latency
2024-01-02 20:20:00,189.02161217268792,104.61875533422656,277.57482231215715,141.86,5701.0,79.39,3.0,Normal latency
2024-01-02 20:25:00,189.78651303771056,99.09557140874178,272.7506204302857,125.91,4184.0,107.13,3.0,Normal latency
2024-01-02 20:30:00,190.3324203884684,105.64814015228876,280.5050706571792,127.39,5966.0,76.56,3.0,Normal latency
2024-01-02 20:35:00,190.65825348450312,104.80546896835038,280.7733847276187,131.72,6826.0,81.86,3.0,Normal latency
2024-01-02 20:40:00,190.7639574780341,103.4542968248787,275.27270163606374,151.73,4073.0,40.0,3.0,Normal latency
2024-01-02 20:45:00,190.6504891462924,100.63233238662689,270.4205762099269,88.26,4057.0,121.57,3.0,Normal latency
2024-01-02 20:50:00,190.31979629304848,97.125664394691,277.72845956211563,110.57,3857.0,94.09,3.0,Normal latency
2024-01-02 20:55:00,189.7747910303273,105.36550444623082,274.44372439474,117.2,3475.0,98.01,3.0,Normal latency
2024-01-02 21:00:00,189.0193172033113,104.3318836543428,274.3368679453774,189.01,6919.0,40.0,3.0,Normal latency
2024-01-02 21:05:00,188.0581122572497,106.6006455867484,278.57124980542727,127.04,4065.0,114.99,3.0,Normal latency
2024-01-02 21:10:00,186.89676388373388,108.46312469527784,279.8355304518698,198.66,6650.0,40.0,3.0,Normal latency
2024-01-02 21:15:00,185.54166182043667,94.30338972522698,271.99160577237086,105.63,5384.0,148.38,3.0,Normal latency
2024-01-02 21:20:00,183.9999452044973,99.63514421871616,266.90034638389403,167.28,7026.0,88.92,3.0,Normal latency
2024-01-02 21:25:00,182.2794459274733,94.00142613064357,274.8554175254997,147.19,7318.0,97.54,3.0,Normal latency
2024-01-02 21:30:00,180.38862842063423,88.62675716661919,260.61534667431533,151.08,7033.0,91.82,3.0,Normal latency
2024-01-02 21:35:00,178.33652640063542,91.53830004038008,266.3817328040227,210.12,10713.0,40.0,3.0,Normal latency
2024-01-02 21:40:00,176.13267701980672,86.9721689606944,262.4110167073948,181.59,5843.0,40.0,3.0,Normal latency
2024-01-02 21:45:00,173.78705297351917,89.09052787131483,253.57064694364504,101.25,3530.0,67.21,3.0,Normal latency
2024-01-02 21:50:00,171.30999306359186,79.73650299920045,261.92092114408416,111.81,6302.0,98.4,3.0,Normal latency
2024-01-02 21:55:00,168.71213177150136,88.61543837190105,264.4932734240711,95.02,4489.0,117.36,6.92,Normal latency
2024-01-02 22:00:00,166.004328342685,70.69947297979114,255.19674054561008,103.41,5165.0,135.05,7.08,Normal latency
2024-01-02 22:05:00,163.19759593237583,70.49755453808523,248.71443953168867,160.25,9888.0,69.57,3.0,Normal latency
2024-01-02 22:10:00,160.3030313305329,74.36568145859859,248.1622818422921,134.08,5977.0,111.05,3.0,Normal latency
2024-01-02 22:15:00,157.331745757007,73.3909362279922,241.97638209273583,425.72,28982.0,27.0,15.0,"The latency is high (425.72ms) because the request count is high (28982.0 requests), the bandwidth is low (27.0 Mbps), and the throughput is high (15.0 MBps)."
2024-01-02 22:20:00,154.29479728312745,67.5534370524799,241.31469008078065,176.53,5841.0,54.3,3.0,Normal latency
2024-01-02 22:25:00,151.20312527526613,60.41886873180307,245.16679044186407,166.38,5910.0,48.74,3.0,Normal latency
2024-01-02 22:30:00,148.06748740199907,66.30028636824359,229.5486769540317,91.45,3350.0,151.64,9.96,Normal latency
2024-01-02 22:35:00,144.898399580761,61.03869939477766,224.10517930907656,140.09,4935.0,61.42,4.3,Normal latency
2024-01-02 22:40:00,141.70607930242923,57.96733548839549,229.7334852492569,171.24,4100.0,59.75,3.0,Normal latency
2024-01-02 22:45:00,138.5003927000981,50.31672866589496,218.3537666070065,148.8,5527.0,41.51,3.0,Normal latency
2024-01-02 22:50:00,135.29080571438988,47.47855330007361,227.00697478510537,149.31,5406.0,40.0,3.0,Normal latency
2024-01-02 22:55:00,132.08633959309626,44.24893966761932,215.19961216223064,148.14,4055.0,47.73,3.0,Normal latency
2024-01-02 23:00:00,128.89553113912578,46.93245935546549,216.2553926765612,307.37,10313.0,60.0,25.0,"The latency is high (307.37ms) because the request count is high (10313.0 requests) and the throughput is high (25.0 MBps)."
2024-01-02 23:05:00,125.7263978083029,33.866255248330425,214.19172039817488,348.1,18329.0,55.0,13.0,The latency is likely high because the request count and throughput are high while the bandwidth is low.
2024-01-02 23:10:00,122.58640787427176,34.14240033095598,204.4769964452082,107.01,4755.0,152.12,3.0,Normal latency
2024-01-02 23:15:00,119.482455817239,36.18348402327043,210.08329096727067,125.2,4627.0,128.02,3.0,Normal latency
2024-01-02 23:20:00,116.4208430538648,23.41665260844079,202.26304486382523,117.83,3110.0,154.42,3.0,Normal latency
2024-01-02 23:25:00,113.40726401720056,27.99809041484837,201.49842193763268,160.25,8017.0,81.99,3.0,Normal latency
2024-01-02 23:30:00,110.44679766337087,27.468904643528223,196.81041657461435,139.48,5375.0,86.72,3.0,Normal latency
2024-01-02 23:35:00,107.54390431405956,16.524079346924754,196.1660805887769,172.35,8488.0,40.0,3.0,Normal latency
2024-01-02 23:40:00,104.70242780349852,18.32000985416067,186.6593452799364,110.09,5379.0,118.02,3.0,Normal latency
2024-01-02 23:45:00,101.9256027751962,16.885418428842577,194.01878569297352,126.25,6366.0,79.02,3.0,Normal latency
2024-01-02 23:50:00,99.21606703687546,10.476430135061696,186.3327658595456,224.97,7081.0,40.0,3.0,Normal latency
2024-01-02 23:55:00,96.5758786876044,9.24548730984676,201.02542108951485,121.04,3015.0,84.51,3.0,Normal latency
2024-01-03 00:00:00,94.00653785547163,16.054009909206602,185.63539324488497,61.65,1630.0,169.17,9.07,Normal latency
2024-01-03 00:05:00,91.5090127491668,-0.1888317635637636,176.52196284619038,46.35,2447.0,170.27,12.1,Normal latency
2024-01-03 00:10:00,89.08376970160732,7.930765838447192,173.99967566782698,34.95,902.0,200.0,18.0,Normal latency
2024-01-03 00:15:00,86.73080691952269,-9.648882550030544,174.55007660992587,45.07,1330.0,200.0,15.97,Normal latency
2024-01-03 00:20:00,84.44969151564983,-2.139018778372076,169.84168325971572,50.57,2492.0,200.0,16.28,Normal latency
2024-01-03 00:25:00,82.23959950705694,-8.295932081535712,168.60121345087947,47.88,1476.0,200.0,18.72,Normal latency
2024-01-03 00:30:00,80.09935829632913,-4.47736905764616,166.81301108810376,52.2,2331.0,198.07,18.03,Normal latency
2024-01-03 00:35:00,78.02749129449948,-7.840476581831223,169.9320999625621,51.89,1315.0,178.88,20.1,Normal latency
2024-01-03 00:40:00,76.02226416759972,-5.150700964274009,161.27706102980247,45.2,2028.0,165.35,16.24,Normal latency
2024-01-03 00:45:00,74.08173231023355,-16.73148134628065,170.27689633215172,45.7,1797.0,163.61,18.84,Normal latency
2024-01-03 00:50:00,72.20378907064813,-18.18835458716802,161.7385478864963,44.03,2319.0,184.56,17.33,Normal latency
2024-01-03 00:55:00,70.38621426271018,-12.584662330807712,154.1075888183305,46.26,1603.0,150.35,15.95,Normal latency
2024-01-03 01:00:00,68.62672253264708,-19.239246381409227,151.97914280813927,56.01,2502.0,143.1,11.1,Normal latency
2024-01-03 01:05:00,66.92301108259988,-24.11972336465901,146.28976499709282,40.71,2501.0,185.85,20.97,Normal latency
2024-01-03 01:10:00,65.272806358943,-18.92308173799628,149.94668116351386,26.32,1433.0,200.0,23.67,Normal latency
2024-01-03 01:15:00,63.67390921341133,-28.66315628390308,144.19906960733834,63.41,3114.0,200.0,18.1,Normal latency
2024-01-03 01:20:00,62.12423818669619,-22.427816991931035,147.00376231606404,31.14,1619.0,200.0,21.02,Normal latency
2024-01-03 01:25:00,60.62187045164575,-25.847334812619675,156.47434187578875,59.04,2347.0,200.0,17.79,Normal latency
2024-01-03 01:30:00,59.16508007585538,-27.52798360973112,149.3247301525523,58.1,1935.0,183.95,12.73,Normal latency
2024-01-03 01:35:00,57.75237325305025,-31.259642364506387,139.49420593536846,45.18,1261.0,197.82,9.88,Normal latency
2024-01-03 01:40:00,56.3825201608416,-27.36475896081657,140.83890428600364,54.66,1255.0,174.22,7.88,Normal latency
2024-01-03 01:45:00,55.054583170528616,-24.37803821882777,136.49256972829173,38.25,2556.0,181.75,15.83,Normal latency
2024-01-03 01:50:00,53.76794113747026,-39.18354043728655,143.2958053177373,56.48,1932.0,159.89,6.9,Normal latency
2024-01-03 01:55:00,52.5223095662716,-33.76135946329172,136.95048529787414,56.43,2929.0,113.5,5.55,Normal latency
2024-01-03 02:00:00,51.31775643298101,-40.73382654881206,137.7236407024488,57.42,2718.0,200.0,9.2,Normal latency
2024-01-03 02:05:00,50.154713559206165,-37.387070922193,139.14866046236847,67.25,3501.0,155.2,3.0,Normal latency
2024-01-03 02:10:00,49.03398338777768,-37.30204478523966,140.96737464943465,54.62,3233.0,128.48,7.83,Normal latency
2024-01-03 02:15:00,47.95674112018149,-40.39919654217432,134.59482583537226,60.27,2326.0,175.71,6.84,Normal latency
2024-01-03 02:20:00,46.92453217940162,-37.15068546440454,133.72862338250238,46.52,1502.0,200.0,13.18,Normal latency
2024-01-03 02:25:00,45.93926501159076,-36.53052518218028,130.56715698625624,56.85,2890.0,180.92,9.66,Normal latency
2024-01-03 02:30:00,45.00319929200548,-44.95372639220397,131.76920579789171,64.15,2989.0,200.0,5.47,Normal latency
2024-01-03 02:35:00,44.11892961998588,-47.30710141558274,129.86205310388567,46.62,2194.0,200.0,16.08,Normal latency
2024-01-03 02:40:00,43.28936485065884,-36.74928201186845,136.4399873897933,42.4,1650.0,200.0,18.44,Normal latency
2024-01-03 02:45:00,42.51770322807405,-41.537938573282375,132.0496008480213,41.11,1750.0,196.9,17.88,Normal latency
2024-01-03 02:50:00,41.80740355298819,-42.142296146758525,130.9290307845589,38.62,1103.0,200.0,18.1,Normal latency
2024-01-03 02:55:00,41.16215260873789,-45.55327799073312,126.0503824054095,47.13,3001.0,172.74,16.07,Normal latency
2024-01-03 03:00:00,40.585829145957376,-43.24297296409812,126.29062197207112,44.21,1855.0,188.59,20.37,Normal latency
2024-01-03 03:05:00,40.08246473626578,-48.78113467553889,132.3787732961753,43.74,2146.0,173.6,18.33,Normal latency
2024-01-03 03:10:00,39.65620183366571,-50.54833184920347,128.33221751623844,66.34,1909.0,113.83,8.85,Normal latency
2024-01-03 03:15:00,39.3112494164614,-50.66856476664879,119.82300977121947,65.85,2614.0,177.77,14.58,Normal latency
2024-01-03 03:20:00,39.05183659982295,-51.398538622804615,127.30999880035046,61.87,2590.0,176.5,14.66,Normal latency
2024-01-03 03:25:00,38.88216464029755,-49.30668429842082,122.84963478395682,38.79,1915.0,200.0,23.63,Normal latency
2024-01-03 03:30:00,38.80635771238408,-49.45815633538245,117.1112387148764,35.45,1274.0,200.0,23.84,Normal latency
2024-01-03 03:35:00,38.82841299473318,-51.80057104417304,125.15605077404244,46.38,1800.0,197.65,18.37,Normal latency
2024-01-03 03:40:00,38.9521504160369,-44.43456845314918,118.63827012303004,52.46,2095.0,200.0,17.69,Normal latency
2024-01-03 03:45:00,39.18116256932491,-42.949583273796414,131.82031243832793,53.96,2395.0,200.0,15.7,Normal latency
2024-01-03 03:50:00,39.51876523904081,-48.61608483152951,118.66835386804414,40.18,1474.0,200.0,18.87,Normal latency
2024-01-03 03:55:00,39.9679489997657,-51.25616015266409,124.15590273108374,47.29,1484.0,183.47,19.85,Normal latency
2024-01-03 04:00:00,40.53133232922495,-54.55387848392342,128.0101115433586,52.89,1278.0,141.15,9.92,Normal latency
2024-01-03 04:05:00,41.21111668494334,-44.1444825928292,132.48586382043257,49.23,2723.0,164.08,10.03,Normal latency
2024-01-03 04:10:00,42.00904396349209,-41.77823973723957,130.16447206020464,68.94,2651.0,179.34,6.98,Normal latency
2024-01-03 04:15:00,42.92635676569909,-44.81084641875831,126.77834773813144,53.25,822.0,169.57,9.29,Normal latency
2024-01-03 04:20:00,43.96376182802695,-44.19664892690248,128.4115071948495,45.9,1754.0,200.0,12.91,Normal latency
2024-01-03 04:25:00,45.12139703687687,-43.13235014531481,128.2785232493191,44.86,2264.0,200.0,11.1,Normal latency
2024-01-03 04:30:00,46.398802312276445,-40.693146584942646,130.00371706140356,56.91,3015.0,200.0,7.34,Normal latency
2024-01-03 04:35:00,47.79489471144629,-45.448131205761634,137.45347341960277,41.75,1456.0,200.0,14.24,Normal latency
2024-01-03 04:40:00,49.30794801224636,-38.596942755066,129.49290923758088,56.52,2503.0,200.0,6.97,Normal latency
